run_timestamp,model_alias,model_id,index,description,referring_type,traits_used,target_name,prediction,correct,invalid_output,strict_correct,raw_model_answer,inference_seconds,error
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,1,the gearbox mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9720,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,2,the large flat black rectangular plate,shape,size|color|shape,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5367,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,3,the base plate underneath all four colored rows,spatial,spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5644,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,4,the plate to which all eight bearing support brackets are screwed,relationship,relationship|function,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5382,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,5,the large black rectangular mounting plate below every gear shaft and stand,mixed,size|color|shape|spatial|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5374,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,6,the rigid plate that supports and locates every gearbox row,function,function|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5358,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,7,"the broad black rectangular base beneath the white, red, green, and blue mechanisms",mixed,size|color|shape|spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5378,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,8,black baseboard,mixed,color|technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5371,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,9,gearbox base,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5377,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,10,mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.5416,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,11,the radial shaft-support bearing,technical_name,technical_name,BEARING,BEARING,True,False,True,BEARING,0.5653,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,12,the small black circular ring with a center hole,shape,size|color|shape,BEARING,BEARING,True,False,True,BEARING,0.5766,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,13,the round black part centered inside a bearing support bracket,spatial,color|shape|spatial,BEARING,BEARING,True,False,True,BEARING,0.5853,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,14,the bearing through which a gear shaft passes,relationship,relationship|function,BEARING,BEARING,True,False,True,BEARING,0.5760,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,15,the small black ring-shaped bearing that fits into each colored stand,mixed,size|color|shape|relationship,BEARING,BEARING,True,False,True,BEARING,0.5435,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,16,the black bearing that supports a rotating gear shaft inside a stand,function,color|function|relationship,BEARING,BEARING,True,False,True,BEARING,0.5394,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,17,the small black ring seated in the round opening of a colored support bracket,mixed,size|color|shape|spatial|relationship,BEARING,BEARING,True,False,True,BEARING,0.5384,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,18,black bearing,mixed,color|technical_name,BEARING,BEARING,True,False,True,BEARING,0.5552,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,19,circular bearing,mixed,shape|technical_name,BEARING,BEARING,True,False,True,BEARING,0.5566,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,20,gear-stand bearing,relationship,technical_name|relationship,BEARING,BEARING,True,False,True,BEARING,0.5676,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,21,the Row 1 hand crank,technical_name,technical_name,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6142,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,22,the white bent lever with a rounded grip,shape,color|shape,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6300,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,23,the handle immediately to the right of the right white gear stand,spatial,color|spatial|relationship,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6081,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,24,the crank attached at the right end of the white gear rod,relationship,color|spatial|relationship,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6564,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,25,the white handle beside the right stand in circle-marked Row 1,mixed,color|spatial|relationship,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6584,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,26,the hand-operated lever used to rotate the assembled gear train,function,function|relationship,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6363,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,27,the bent white crank connected to the end of the Row 1 shaft,mixed,color|shape|spatial|relationship,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6099,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,28,white handle,mixed,color|technical_name,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6479,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,29,Row 1 crank,mixed,spatial|technical_name,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6508,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,30,right-side crank,mixed,spatial|technical_name,CRANK_HANDLE_ROW1,CRANK_HANDLE_ROW1,True,False,True,CRANK_HANDLE_ROW1,0.6264,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,31,the Row 1 gear shaft,technical_name,technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6485,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,32,the long white cylindrical shaft with two pin holes,shape,size|color|shape,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6594,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,33,the shaft crossing Row 1 between the two white brackets,spatial,color|spatial|relationship,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6774,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,34,the shaft that passes through both Row 1 bearings and carries one large gear,relationship,relationship|function,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6580,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,35,the long white circle-row gear shaft seated in both bearing brackets,mixed,size|color|shape|relationship,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6807,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,36,the Row 1 shaft that carries one large gear and transfers rotation between the two stands,function,function|relationship,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6822,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,37,the long white cylindrical rod with two retaining-pin holes spanning Row 1,mixed,size|color|shape|spatial,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6342,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,38,white gear rod,mixed,color|technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6315,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,39,Row 1 shaft,mixed,spatial|technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6304,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,40,gear rod of Row 1,mixed,spatial|technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6313,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,41,white gear rod in the circle row,mixed,color|shape|spatial|technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6805,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,42,circle-row white shaft,mixed,color|shape|spatial|technical_name,GEAR_ROD_ROW1,GEAR_ROD_ROW1,True,False,True,GEAR_ROD_ROW1,0.6607,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,43,the Row 1 left gear stand,technical_name,technical_name,STAND_ROW1_LEFT,STAND_ROW1_LEFT,True,False,True,STAND_ROW1_LEFT,0.6270,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,44,the upright white left stand with a circular bearing opening,shape,color|shape|spatial,STAND_ROW1_LEFT,STAND_ROW1_LEFT,True,False,True,STAND_ROW1_LEFT,0.6246,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,45,the left bearing support bracket in Row 1,spatial,spatial,STAND_ROW1_LEFT,BEARING,False,False,False,BEARING_ROW1_LEFT,0.6348,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,46,"the Row 1 support bracket where the left bearing fits, next to the large left gear",relationship,spatial|relationship,STAND_ROW1_LEFT,BEARING,False,False,False,BEARING_ROW1_LEFT,0.6401,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,47,the white circle-row left gear stand supporting the gear shaft,mixed,color|shape|spatial|relationship|function,STAND_ROW1_LEFT,STAND_ROW1_LEFT,True,False,True,STAND_ROW1_LEFT,0.6158,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,48,the left Row 1 support that holds a bearing and supports the gear shaft,function,spatial|function|relationship,STAND_ROW1_LEFT,STAND_ROW1_LEFT,True,False,True,STAND_ROW1_LEFT,0.6518,
2026-08-22T21:11:11,qwen3-vl-4b,Qwen/Qwen3-VL-4B-Instruct,49,"the upright white bearing bracket on the left, beside the large left gear in the circle-marked row",mixed,color|shape|spatial|relationship,STAND_ROW1_LEFT,STAND_ROW1_LEFT,True,False,True,STAND_ROW1_LEFT,0.6342,
