run_timestamp,model_alias,model_id,index,description,referring_type,traits_used,target_name,prediction,correct,invalid_output,strict_correct,raw_model_answer,inference_seconds,error
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,1,the gearbox mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,1.3423,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,2,the large flat black rectangular plate,shape,size|color|shape,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9757,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,3,the base plate underneath all four colored rows,spatial,spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9726,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,4,the plate to which all eight bearing support brackets are screwed,relationship,relationship|function,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9728,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,5,the large black rectangular mounting plate below every gear shaft and stand,mixed,size|color|shape|spatial|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9749,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,6,the rigid plate that supports and locates every gearbox row,function,function|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9748,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,7,"the broad black rectangular base beneath the white, red, green, and blue mechanisms",mixed,size|color|shape|spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9787,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,8,black baseboard,mixed,color|technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9775,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,9,gearbox base,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9768,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,10,mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.9768,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,11,the radial shaft-support bearing,technical_name,technical_name,BEARING,BEARING,True,False,True,BEARING,0.9603,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,12,the small black circular ring with a center hole,shape,size|color|shape,BEARING,BEARING,True,False,True,BEARING,1.0096,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,13,the round black part centered inside a bearing support bracket,spatial,color|shape|spatial,BEARING,BEARING,True,False,True,BEARING,0.9485,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,14,the bearing through which a gear shaft passes,relationship,relationship|function,BEARING,BEARING,True,False,True,BEARING,0.9461,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,15,the small black ring-shaped bearing that fits into each colored stand,mixed,size|color|shape|relationship,BEARING,BEARING,True,False,True,BEARING,0.9456,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,16,the black bearing that supports a rotating gear shaft inside a stand,function,color|function|relationship,BEARING,BEARING,True,False,True,BEARING,0.9474,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,17,the small black ring seated in the round opening of a colored support bracket,mixed,size|color|shape|spatial|relationship,BEARING,BEARING,True,False,True,BEARING,0.9465,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,18,black bearing,mixed,color|technical_name,BEARING,BEARING,True,False,True,BEARING,0.9482,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,19,circular bearing,mixed,shape|technical_name,BEARING,BEARING,True,False,True,BEARING,0.9498,
2026-08-22T22:36:03,gemma4-e4b,google/gemma-4-E4B-it,20,gear-stand bearing,relationship,technical_name|relationship,BEARING,BEARING,True,False,True,BEARING,0.9495,
