run_timestamp,model_alias,model_id,index,description,referring_type,traits_used,target_name,prediction,correct,invalid_output,strict_correct,raw_model_answer,inference_seconds,error
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,1,the gearbox mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,5.5331,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,2,the large flat black rectangular plate,shape,size|color|shape,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7697,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,3,the base plate underneath all four colored rows,spatial,spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7671,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,4,the plate to which all eight bearing support brackets are screwed,relationship,relationship|function,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7797,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,5,the large black rectangular mounting plate below every gear shaft and stand,mixed,size|color|shape|spatial|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7683,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,6,the rigid plate that supports and locates every gearbox row,function,function|relationship,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7634,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,7,"the broad black rectangular base beneath the white, red, green, and blue mechanisms",mixed,size|color|shape|spatial,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7687,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,8,black baseboard,mixed,color|technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7705,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,9,gearbox base,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7735,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,10,mounting plate,technical_name,technical_name,BASE_BOARD,BASE_BOARD,True,False,True,BASE_BOARD,0.7818,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,11,the radial shaft-support bearing,technical_name,technical_name,BEARING,BEARING,True,False,True,BEARING,0.7733,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,12,the small black circular ring with a center hole,shape,size|color|shape,BEARING,BEARING,True,False,True,BEARING,0.7835,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,13,the round black part centered inside a bearing support bracket,spatial,color|shape|spatial,BEARING,BEARING,True,False,True,BEARING,0.7850,
2026-08-22T21:30:59,llama32-vision-11b,meta-llama/Llama-3.2-11B-Vision-Instruct,14,the bearing through which a gear shaft passes,relationship,relationship|function,BEARING,GEAR_ROD_ROW1,False,False,False,GEAR_ROD_ROW1,0.9297,
